Date,Open*,High,Low,Close**,Volume,Market Cap
"Sep 27, 2020",$0.10,$0.10,$0.09,$0.10,"$727,996,428","$3,151,289,579"
"Sep 26, 2020",$0.10,$0.10,$0.09,$0.10,"$649,321,135","$2,973,219,790"
"Sep 25, 2020",$0.08,$0.10,$0.08,$0.10,"$904,408,695","$3,013,095,546"
"Sep 24, 2020",$0.08,$0.08,$0.08,$0.08,"$596,569,914","$2,576,629,224"
"Sep 23, 2020",$0.08,$0.08,$0.08,$0.08,"$501,076,416","$2,388,284,816"
"Sep 22, 2020",$0.08,$0.08,$0.08,$0.08,"$316,907,647","$2,543,566,502"
"Sep 21, 2020",$0.09,$0.09,$0.08,$0.08,"$566,692,194","$2,502,302,450"
"Sep 20, 2020",$0.09,$0.09,$0.09,$0.09,"$682,896,131","$2,782,473,260"
"Sep 19, 2020",$0.09,$0.09,$0.09,$0.09,"$617,795,834","$2,851,669,375"
"Sep 18, 2020",$0.09,$0.09,$0.09,$0.09,"$699,241,251","$2,833,753,910"
"Sep 17, 2020",$0.09,$0.09,$0.09,$0.09,"$825,621,808","$2,931,310,016"
"Sep 16, 2020",$0.09,$0.09,$0.09,$0.09,"$822,410,832","$2,851,444,344"
"Sep 15, 2020",$0.10,$0.10,$0.09,$0.09,"$813,329,601","$2,908,901,262"
"Sep 14, 2020",$0.09,$0.10,$0.09,$0.10,"$851,692,144","$2,508,929,771"
"Sep 13, 2020",$0.10,$0.10,$0.09,$0.09,"$771,663,333","$2,459,337,149"
"Sep 12, 2020",$0.10,$0.10,$0.10,$0.10,"$699,214,253","$2,530,438,657"
"Sep 11, 2020",$0.10,$0.10,$0.09,$0.10,"$771,197,364","$2,514,641,826"
"Sep 10, 2020",$0.09,$0.10,$0.09,$0.10,"$809,239,667","$2,518,960,461"
"Sep 09, 2020",$0.09,$0.10,$0.09,$0.09,"$572,617,714","$2,420,254,923"
"Sep 08, 2020",$0.09,$0.10,$0.09,$0.09,"$610,082,647","$2,359,641,181"
